Word,num_occurrences
heredity,4864
herring,1962
heterotroph,608
heterotrophs,1635
heterozygous,2099
hibernate,1952
hibernation,3226
hidden,8015
hide,8480
high,136686
higher,59572
highest,19034
highly,35339
highpressure,538
hill,10614
hills,6895
hillside,612
himalayas,1138
hind,7263
hire,2511
history,65824
hit,16436
hitting,2525
hold,25541
holding,11113
holds,9671
hole,13783
holes,11753
hollow,6846
home,80884
homeostasis,2596
homes,12420
homework,1404
homologous,4827
homozygous,2486
horizontal,7855
horizontally,1776
hormone,11760
horse,20030
horses,16860
horseshoe,1637
hospitals,3336
hot,30465
hotter,1512
hottest,1234
hour,19309
hourly,668
hours,43190
house,55258
household,7158
houseplant,444
houses,9652
however,157385
human,126915
humans,59968
humid,3386
humidity,7810
humus,1181
hundred,11846
hungry,4273
hunt,14770
hunted,4970
hunting,24514
hunts,2297
hurricane,7876
hurricanes,2671
hybrid,9116
hydraulic,2190
hydroelectric,878
hydroelectricity,157
hydrogen,15106
hydropower,416
hydrosphere,315
hydroxide,1376
hypotheses,4139
hypothesis,15288
hypothesized,1862
hypothesizes,96
hzn,0
ice,34111
iced,346
idea,34578
ideas,18779
identical,11981
identification,10509
identified,20704
identify,18756
igneous,1810
ignited,455
ill,17202
illness,8665
illuminating,505
illustrated,6086
illustrates,2925
image,30049
images,17508
imbalance,1365
immediately,20681
immune,14512
immunity,4838
immunodeficiencies,51
impact,28212
impacts,9571
implement,3286
importance,20589
important,107041
importation,657
impossible,11245
improve,16710
improved,10402
improves,3065
improving,5069
impulse,3689
impulses,2911
impurities,1302
inability,3306
incandescent,865
incisions,265
incline,602
include,81873
included,28391
includes,36724
including,104782
incomplete,3867
inconsistent,1432
increase,59548
increased,45169
increases,24838
increasing,23447
indefinite,963
independent,19085
india,23197
indicate,17247
indicated,11559
indicates,11915
indication,3866
indicator,3781
individual,53362
individuals,54051
indoor,3664
industrial,12691
industries,6043
industry,25152
inertia,1739
inexhaustible,216
inexpensive,1905
infected,13948
infecting,981
infection,27345
infectious,5866
inference,1608
inferred,2036
infiltration,1255
inflate,431
influence,28192
influenced,8859
influences,7534
inform,2586
information,93942
informed,4408
infrared,3469
ingredients,8449
inhabit,5787
inhabitant,810
inhabited,2458
inhale,886
inherit,2409
inheritance,9150
inherited,12294
initial,16065
initially,9891
injuries,7147
inland,4320
inner,16684
inorganic,5273
input,6408
inquiring,216
inquiry,2969
insect,20678
insecticide,2411
insecticides,2780
insects,47123
insert,2775
inside,41776
insoluble,1763
instead,41241
instructions,6958
instruments,7058
insulated,1018
insulation,3023
insulator,788
insulin,4927
integumentary,396
intelligence,10749
intelligent,6302
intended,10446
intense,8533
intensified,804
intensifies,253
interact,6771
interacted,390
interaction,12690
interbreed,1180
interfere,3042
interference,3213
interior,9600
internal,24838
internet,10445
interpret,2603
interrupts,295
intervals,5618
interviews,2536
intestine,8333
intestines,3339
introduce,4496
introduced,22018
introduction,14974
intrusive,567
invading,1661
invalid,1624
invasion,6475
invasive,8281
invented,4292
invention,5223
invertebrate,3679
invertebrates,9055
investigate,6410
investigated,5177
investigates,587
investigating,3051
investigation,10910
investigations,4974
involve,9143
iodine,5040
ion,6233
irene,544
iron,22519
irregular,4918
irregularly,1029
island,37609
islands,25143
isotope,4148
isotopes,4139
issued,7171
issues,22444
item,8465
items,16984
ivy,2172
j,125892
jackrabbit,609
jake,1127
janitor,428
january,25371
jar,3490
jars,1595
jaws,6579
jefferson,2087
jenny,980
jeremy,1309
jerry,2591
jet,4294
jetfueled,0
jetpowered,13
jewelry,2788
jo,1437
jobs,8786
jog,234
john,42467
join,10581
joining,3462
jordan,2887
joshua,1217
joules,805
journal,33786
juice,9782
july,30069
jump,6888
jumping,3828
june,31892
jupiter,4208
k,53591
kangaroo,3360
kangaroos,2292
kcl,257
kclo,10
keen,2953
keep,66474
keeps,8343
kentucky,3573
kept,22881
kernels,1463
keys,3668
kg,14801
kicked,1377
kicks,1057
kidney,11846
kidneys,6664
kids,16043
kill,28509
killed,26554
kills,6682
kilogram,1798
kilometer,862
kilometers,4591
kilowatts,125
kind,42072
kinds,19982
kinetic,6363
kingdom,21467
kira,360
kit,5573
kitchen,5450
kitchens,674
kite,915
kitten,2984
km,22955
kmh,2085
kmsec,64
knife,4726
knitted,205
know,100033
knowledge,30755
known,138496
l,106836
lab,11138
label,8163
labeled,3871
laboratory,18365
lack,29374
lacks,3521
lactic,1479
laid,11079
lake,28656
lakes,15119
lamp,2983
land,64083
landdwelling,198
landfill,775
landfills,491
landforms,702
landing,3696
lands,8562
landscape,9804
landscaping,908
landslide,1045
landslides,918
language,28764
large,155212
largemouth,1365
larger,52543
largescale,3075
largest,32561
larva,7546
larval,8679
las,4698
lasers,1029
last,82136
lasts,4794
late,45020
later,80228
latest,8153
latex,1693
latitude,4282
laundry,1302
lava,3693
law,44866
lawn,3505
lawns,1420
laws,18059
lay,16781
layer,26620
layers,15487
laying,6098
lays,3822
leaching,886
lead,41329
leading,22256
leaf,33325
leafeating,216
leaks,1099
lean,3946
learn,33379
learned,16543
learning,22526
learns,2798
least,66322
leather,5124
leave,30971
leaves,79403
leaving,16593
led,28058
left,64375
leg,9618
legs,28646
lemon,3978
lemonade,441
length,47831
lens,6455
lenses,3244
leopard,4340
less,102205
lets,12454
letter,13133
letting,3353
level,65434
levels,57753
lever,1532
library,11042
lick,1219
lid,3094
lie,9728
life,204896
lifecycle,3771
lifting,2281
light,97156
lightbulb,240
lighter,5689
lightning,5710
lights,6614
lightweight,1863
lightyear,168
lightyears,794
like,264705
likelihood,4119
likely,55994
likes,4336
limbs,8682
lime,3681
limestone,3821
limit,14273
limited,30144
limiting,4954
limits,10117
line,52303
lined,3571
lines,26564
lining,4739
linked,11904
lion,8516
lions,8504
lipid,4059
liquid,24130
liquids,4418
lisa,2221
list,38516
lists,6077
lit,7957
liter,2010
liters,1275
lithium,1994
lithosphere,705
lithospheric,115
litmus,350
litter,10670
little,99481
livable,124
live,96808
lived,19749
liver,17593
lives,32554
livestock,9867
living,88784
lizard,5698
load,8166
local,50847
located,27481
location,24614
locations,11928
lodges,661
log,5311
loggerhead,408
loggers,308
logging,3300
long,153795
longer,43197
longest,5003
longitude,1512
longitudinal,4373
longterm,12248
look,66272
looked,14755
looking,31600
looks,18883
loose,8255
loosen,738
lose,16609
loses,3623
losing,6749
loss,45376
lost,35295
lot,42421
lotion,675
lots,11963
loud,5239
louisiana,4223
low,69806
lower,62806
lowered,2649
lowers,1609
lowest,7519
lowpressure,374
lumber,1439
lumps,795
lunar,3496
lung,8846
lungs,12767
lustrous,481
lyse,157
lysosome,270
lysosomes,654
lysozyme,196
machine,13765
machines,6795
macromolecule,163
macromolecules,666
made,153638
magma,1985
magnesium,5324
magnet,3368
magnetic,13934
magnetism,1750
magnetizing,39
magnets,2414
magnification,1501
magnifying,728
main,60193
maine,3906
mainly,21932
maintain,20957
maintaining,7602
maintains,3710
major,59682
majority,18427
make,171147
makes,52612
makeup,3529
making,55908
malleable,533
mammal,9213
mammals,37982
man,77820
manage,7691
management,41299
mangrove,5393
manipulated,1342
mantle,4726
manufacture,4777
manufactured,3687
manufacturers,5162
manufacturing,6117
many,284624
map,18340
maps,5903
marble,2008
march,30773
margin,5322
margins,3483
marie,3012
marigolds,821
marine,41217
marked,12757
marker,3116
market,28107
marketing,7210
markings,3988
mars,5957
marsh,6224
marshall,3043
marshmallows,171
marshy,543
marta,205
martin,10370
martins,1860
mary,11498
maryland,3939
masks,1599
mass,46743
massachusetts,5616
masses,7545
massive,11304
mat,3330
match,12194
matched,2040
matches,3491
matching,2668
mate,18266
material,55585
materials,36308
mates,6403
mathematical,5677
mating,22210
matt,3523
matter,51503
maturation,3524
mature,22427
matures,1404
maximum,18688
maxwell,1156
may,422801
maze,957
meadow,2273
meal,12364
meals,7213
mean,37679
means,71126
measurable,1239
measure,24004
measured,18682
measurement,9826
measurements,11114
measures,14827
measuring,9379
meat,25695
meats,2561
mechanical,13973
mechanism,16852
media,18303
median,4854
medication,5437
medications,5082
medicine,20887
medicines,3601
medium,17417
meet,20610
meetings,3576
meiosis,10184
melinda,254
melt,2925
melted,1694
melting,5772
melts,1296
meltwater,231
members,48461
membrane,23477
membranebound,826
membranes,10588
men,50428
mesophyll,832
message,10155
messages,4735
messenger,2268
metabolic,11777
metabolism,14481
metal,25022
metals,9836
metamorphic,1243
metamorphosis,4157
metaphase,1445
meteor,1254
meteorite,1132
meteoroids,244
meteorologist,649
meteors,659
meter,5841
meters,10762
methane,3731
method,37708
methods,32101
mexico,21160
mg,23750
mgbr,4
mgcl,192
mh,1172
miami,2317
mice,17074
michael,13174
michigan,6698
miconia,37
microorganism,1073
microorganisms,6550
microphone,648
microscope,6565
microscopes,1175
midday,999
middle,32400
midnight,2504
midocean,396
might,77740
migrate,6934
migrated,1512
migrates,882
migrating,2471
migration,12814
migratory,4647
mild,7250
mileage,408
miles,24430
milk,28742
milky,2817
milliliter,380
milliliters,459
millimeter,839
millimeters,2379
millions,10873
mills,2738
mimic,2998
mina,299
mine,9261
mineral,12628
minerals,14221
mining,6683
minutes,26637
mirror,4968
mirrors,1740
missing,9325
missy,221
mistakes,2901
mitochondria,5236
mitochondrion,739
mitosis,7472
mitotic,1984
mix,13132
mixed,16356
mixer,419
mixes,1796
mixing,5053
mixture,12226
mixtures,2290
ml,10474
mode,11003
model,42863
models,19991
moderate,7437
modern,41706
modification,5388
modified,14472
modify,3281
moist,10775
moisture,13986
mold,8801
molding,580
molecular,20704
molecule,10823
molecules,24258
molly,2268
molten,1742
momentum,3773
monarch,3666
monday,6303
money,28766
monica,1091
monitoring,10111
monoxide,1379
month,23672
months,56714
moon,20530
moonearthsun,1
moonlight,673
moons,4079
moonsunearth,0
moose,5038
morning,18711
mosquitoes,5368
moss,6273
mostly,27090
moth,6387
mother,42067
moths,5858
motion,21380
motivated,2213
motor,11367
mount,7663
mountain,23063
mountainous,1896
mountains,16023
mouse,11260
mouth,27970
mouths,3558
move,49895
moved,19910
movement,34861
movements,13452
moves,13995
movie,22727
moving,26647
mr,36932
mrna,3656
ms,12548
much,163108
mud,7788
muffler,71
multicellular,13924
multiple,26105
muscle,24737
muscles,17586
muscular,7067
mushroom,4494
music,32953
musical,8547
mussels,2631
must,110173
mutate,423
mutating,135
mutation,11636
mutations,12576
mutualism,1333
n,173243
na,7317
nacl,1500
nail,3465
nails,3402
name,86912
named,30935
names,21304
nanotubes,276
naoh,239
naomi,534
narrow,12781
national,72756
native,34947
natural,104061
naturally,16410
nature,61283
nausea,2871
navigation,2659
ne,4781
near,58675
nearby,10433
nearest,3810
nearly,32029
nebula,1641
necessary,34349
need,111521
needed,39389
needle,3775
needles,3229
needs,40347
negative,22408
negatively,3325
neighborhood,4023
neither,12727
neon,1429
neptune,2036
nerve,14429
nerves,6103
nervous,15666
nest,31506
nesting,10956
nestlings,1577
nests,13425
net,12626
neutral,6113
neutralization,253
neutralize,751
neutron,3096
neutrons,3249
nevada,3877
new,288380
newer,2151
newly,8589
newspaper,5408
newspapers,2841
newton,3584
newtons,2185
next,61914
nh,2809
nicer,301
niche,5460
nick,3018
nickel,2553
night,43044
ninth,1590
nio,743
nitrates,1610
nitrogen,20795
nocturnal,6381
noise,7219
nonaggressive,210
noncommercial,479
nonconductor,32
noninfectious,181
nonliving,6257
nonmagnetic,118
nonnative,2346
nonreactive,101
nonrenewable,567
nonstick,139
nonvascular,754
nonwoody,145
noon,1873
normal,43780
normally,18845
north,78550
northeast,5425
northeastern,3931
northern,38899
northward,1641
northwest,7221
nose,11847
note,35204
notebook,1218
notes,16407
nothing,30161
notice,17284
noticed,8163
notices,1718
notify,1236
november,25763
nt,4405
nuclear,19788
nuclei,10681
nucleic,3162
nucleotides,2007
nucleus,17435
number,127872
numbers,36844
numerous,22623
nurse,6185
nutrient,11846
nutrientladen,11
nutrientrich,719
nutrients,27204
nutrition,15886
nutritional,7858
oak,8351
object,28877
objective,6377
objects,24121
observation,10230
observations,16839
observe,8861
observed,34884
observes,990
observing,3987
obsolete,1786
obtain,12730
obtained,18598
obtaining,3294
obtains,1214
occupied,6323
occupies,2155
occur,49714
occurred,17071
occurrence,7588
occurrences,1258
occurring,11895
occurs,46058
ocean,33270
oceanic,3831
oceans,9841
october,27407
odor,5362
officers,7808
offspring,27716
often,151166
oh,9611
ohms,623
oil,44509
old,82994
older,23438
omitted,1349
omnivores,2228
one,548029
onehalf,1974
onehundred,63
ones,38430
onethird,2031
oneyear,469
onto,15543
ontonagon,13
opaque,1472
open,55608
opened,10729
opening,16843
opens,5201
operate,5698
operating,8391
opinion,11629
opportunities,8901
opportunity,14050
opposes,509
opposing,2089
opposite,15914
options,10380
oral,10820
orange,13640
orbit,9453
orbited,225
orbiting,1632
orbits,4067
order,83232
ordered,6282
ordering,1921
ore,3051
organ,16961
organelles,4368
organic,33179
organism,36210
organisms,74442
organization,20414
organize,2219
organized,8176
organizing,1856
organs,26710
origin,26097
original,35970
originally,15710
originate,2393
orion,908
osmosis,1596
others,75436
otherwise,17784
outcome,5256
outcroppings,147
outdated,667
outdoor,5376
outer,18717
outlets,1389
outline,3707
output,8990
outside,40036
oven,2380
overabundance,167
overall,19547
overcome,4938
overcrowding,554
overfishing,870
overgrowth,844
overhead,2473
overhunting,331
overload,772
overlying,842
overnight,3254
overpopulate,54
overpopulated,138
ovule,2371
owls,5685
owners,11856
oxide,6009
oxides,1709
oxygen,38348
ozone,3849
pacific,18983
package,5259
pail,229
pain,24282
paint,5887
pair,22968
pairs,15903
palm,7109
palms,2390
pan,5993
pandemic,669
pane,466
panels,2755
paper,31816
papers,7838
parachutes,208
paragraph,4135
parallel,9598
paramecium,2043
parasites,14595
parasitic,7740
parasitism,2595
parent,19883
parents,34369
park,32921
parked,610
parking,2652
parks,7797
part,180120
partially,7720
participated,2072
particle,7464
particles,20931
particular,42376
partly,8271
parts,63414
party,22506
pass,21104
passage,8485
passed,18922
passes,9372
passing,10067
past,42021
pat,2963
path,12659
pathogenic,2949
pathogens,6572
paths,3288
pathway,6705
patient,15428
patients,31983
patrick,3390
pattern,23942
patterns,26356
pawing,145
paws,2319
pay,17668
pea,3579
peach,1813
peaches,669
peanuts,2320
pear,1730
pebbles,883
peerreviewed,618
pencil,2135
pencils,565
penguins,4460
people,218678
pepper,6123
peppers,2314
peptide,2679
peptides,1530
per,80833
perceived,4170
percent,43721
percentage,9501
percentages,1165
perform,14496
performance,23638
performed,17149
performing,5935
performs,2503
period,67589
periodic,5153
periods,19005
permian,2895
peroxide,1344
person,64136
personal,25479
perspiration,667
persuade,988
pest,9174
pesticide,3345
pesticides,5423
pestresistant,45
pests,8140
pet,24451
petal,772
peter,11964
petrified,638
petroleum,3392
pets,14217
ph,17086
pharmaceutical,2243
phase,23271
phases,6448
phenomena,7820
phenomenon,8928
phillip,850
phloem,2919
phone,9333
phones,1680
phonograph,258
phospholipid,625
phosphorous,868
phosphorus,6942
photograph,5323
photographs,5573
photography,3484
photosynthesis,16265
photosynthesize,564
photosynthetic,7019
phrases,1907
phylum,9353
physical,47833
physically,6164
physician,5603
physicist,2886
phytoplankton,5862
pick,11452
picture,20157
pictured,2534
pie,2530
piece,19083
pieces,14598
pierced,593
pigs,11848
pile,3396
piles,2289
pill,2221
pine,14019
pinhole,242
pioneer,2968
pipe,5007
pipeline,1494
pitcher,2045
pith,1121
place,97665
placebo,1841
placed,25873
places,25825
placing,5295
plain,7674
plains,7844
plan,29808
plane,10039
planet,18750
planetary,3466
planets,10696
plankton,5764
planned,5952
planning,10325
plans,12643
plant,145845
planted,8246
planting,9672
plantlike,723
plants,173701
plasma,14041
plastic,15446
plastics,2101
plate,15295
plateau,3795
plates,10633
play,41516
player,18012
plays,13303
plentiful,2229
plenty,8633
plugged,578
pluto,1668
pm,29497
pneumatic,552
pockets,2273
point,75218
pointed,10032
pointing,3454
points,27080
poison,7318
poisonous,5877
polar,10931
pole,7382
poles,5038
polished,1351
pollen,19325
pollinate,1095
pollinated,1639
pollinating,692
pollination,5947
pollinators,3276
pollock,484
pollutants,2877
polluted,1404
pollution,10852
polymerase,2180
polysaccharide,748
pond,8766
ponds,6932
pool,9282
pools,4193
poor,22878
pop,6866
popcorn,2246
popped,630
popular,28201
population,95673
populations,53278
porcelain,718
porous,1804
portion,19380
position,36616
positions,8566
positive,25783
positively,3760
positivelycharged,34
possibility,10547
possible,68253
post,18719
poster,2191
pot,7014
potassium,9928
potential,46665
pots,3352
potted,872
pounded,366
pour,4018
poured,1658
pouring,1169
pours,327
powder,8766
powdered,2164
powdery,1571
power,68695
powered,2690
practical,11233
practice,23545
practices,11928
prairie,6964
precaution,558
precious,3195
precipitates,363
precipitation,9028
precise,5357
precisely,4352
predation,10019
predator,12862
predatorprey,973
predators,32861
predict,6101
predictable,2000
predicted,6760
predicting,1794
prediction,3222
predictions,3746
preexisting,1614
preference,5278
preferred,8395
prepare,8002
prepared,13591
preparing,4457
presence,31334
present,71937
presentation,6276
presented,14387
presents,5951
preserved,6873
press,28233
pressed,2700
pressure,44757
pressures,4980
prettiest,154
pretty,16530
prevailing,2155
prevalence,3680
prevent,29553
prevents,6078
previous,22595
prey,42030
preyed,1182
price,20574
prickly,1265
primarily,20780
primary,37087
primitive,11422
principal,9615
principle,11693
prism,861
private,18679
probability,6836
probably,50017
probe,2942
problem,48492
problems,49298
procedure,8518
procedures,7324
process,89110
processes,30495
processor,1454
produce,65040
produced,53587
producer,9045
producers,10912
produces,20582
producing,16839
product,35150
production,61811
productive,4660
productivity,7061
products,48062
professional,16578
program,38182
progress,14049
project,30856
prokaryote,909
prokaryotic,2894
proof,6904
propane,505
proper,19565
properly,11657
properties,31131
property,23158
prophase,1334
proposed,15004
proposes,1278
protect,24132
protected,16309
protection,26946
protective,9593
protectors,345
protects,4750
protein,48323
proteins,27818
protist,1883
protists,5691
proton,2152
protons,3478
prototype,1684
prove,8546
proven,5634
proves,2172
provide,63546
provided,31379
provides,29868
providing,15744
proximity,3136
pseudopodia,770
public,51325
publish,2365
published,38365
puddle,497
puffy,304
pull,9409
pulled,5994
pulling,3974
pulls,2301
pumice,336
pumping,1878
pumpkin,2662
pumps,2635
pupa,2580
puppies,5227
puppy,6696
purchase,10403
pure,14057
purification,1339
purple,9473
purpose,20878
purposes,13665
push,7782
pushed,4904
pushes,2162
pushing,3943
put,53648
puts,4811
putting,8711
puzzle,2247
q,18825
quality,40393
quantity,9464
quarried,107
quarry,1315
question,36100
questions,27822
quick,11167
quickgrow,0
quickly,31116
quiet,5768
quietest,49
r,103751
rabbit,9015
raccoon,2539
race,18316
radar,2601
radiant,1547
radiates,452
radiation,19569
radiator,384
radio,14703
radioactive,4886
railroad,2638
rain,20179
rained,293
rainfall,8337
rainforest,5038
raining,470
rains,3056
rainstorms,167
rainwater,947
rainy,2809
raise,11712
raising,7068
raisins,655
ramp,1147
ran,7483
ranches,714
random,9705
range,73748
ranges,13020
ranked,3164
rapid,17939
rapidly,17958
rare,23699
rarely,16089
rate,58710
rates,27884
rather,57707
ratios,4066
rats,13916
rattlesnake,1840
ravi,189
raw,13529
rays,9190
reach,31505
reached,16250
reaches,9311
reaching,8880
react,4987
reactant,228
reactants,609
reacted,881
reacting,1185
reaction,22504
reactions,15189
reactive,2600
read,40540
readily,10211
reading,17231
reads,2964
ready,17831
realize,7196
realizes,1820
really,57257
rear,7227
reason,35278
receded,210
receive,18045
received,24648
receives,5842
receiving,7361
recent,36793
recently,24998
recessive,4748
recharging,156
recipe,4380
reclassified,302
recognize,9129
recognizing,1818
recombination,3718
recommended,14224
record,28943
recorded,18707
recording,6128
records,19565
recover,4633
recovered,4963
recreational,3072
recrystallization,152
recrystallized,52
rectangular,1425
recycle,1183
recycled,2148
recycling,3244
red,76498
reduce,27737
reduced,27449
reduces,8308
reducing,11025
reduction,14641
reef,10717
reefbuilding,292
reefs,6929
reevaluate,181
referring,4611
reflect,7743
reflected,4980
reflecting,2682
reflective,1263
reflects,4283
refract,122
refracted,226
refracting,168
refracts,56
refrigerant,507
refrigerate,307
refrigerator,2332
region,44970
regional,9134
regions,30760
regulated,4525
regulates,2337
regulation,10604
reintroduced,1101
reintroduction,1199
rejected,3894
rejection,1856
related,50484
relatedness,1180
relating,5612
relation,14026
relationship,33975
relationships,19023
relative,25344
release,28849
released,33098
releases,5820
releasing,4370
reliability,1727
reliable,6197
relieve,2324
remain,27010
remained,11534
remaining,13951
remains,28453
remember,19207
remixed,119
removal,11000
remove,21064
removed,20579
removes,2657
removing,7210
renewable,3300
renewal,1302
repair,7096
repare,3
repeat,5769
repeated,8990
repeating,1683
repeats,1519
repel,1244
repels,267
repetition,1280
replace,8317
replaced,12078
replaces,1368
replacing,3183
replanting,295
replenished,433
replication,4971
report,34430
reporter,2688
reporting,4775
reports,16056
represent,15044
representation,4352
represented,11323
representing,5476
represents,11897
reproduce,21528
reproduces,2072
reproduction,52740
reproductive,32081
reptile,4608
reptiles,15103
require,28083
required,36390
requirement,5013
requirements,16561
requires,20836
research,89903
researched,1139
researcher,3556
researchers,23611
researches,1289
reserves,6243
residents,6534
resist,3551
resistance,23203
resistant,9087
resistor,827
resource,12954
resources,32663
respect,15713
respiration,10717
respiratory,12551
respond,10727
responding,2478
response,40024
responses,13609
responsible,22499
rest,31208
restaurants,3468
restrict,1952
result,65086
resulted,9483
resulting,20962
results,61285
retail,4024
retain,6042
retired,4190
retreating,544
return,29444
returned,13170
returns,7936
reusable,416
reused,673
revealed,13814
reverse,6342
review,27210
reviewed,4784
revised,3695
revising,259
revisions,690
revolution,8173
revolve,610
revolves,752
revolving,823
ribbon,1411
ribosomes,1972
ricardo,485
rice,12253
rich,18718
rid,6750
ride,6744
rider,2324
riders,1903
ridge,5286
riding,4253
rift,1338
right,87378
rigid,3990
rigs,338
rim,2202
ring,14337
rings,7701
ripening,1400
rise,22546
rises,4712
rising,7514
risk,39737
risky,1362
river,50088
riverbanks,259
riverbed,306
rivers,14467
rna,11307
road,20338
roads,6206
roadside,1009
roasts,89
robert,16118
roberta,233
robins,1444
robots,1344
rock,35131
rockforming,66
rocks,19964
rocky,8976
rod,5443
rodents,8327
role,48366
roles,11014
roll,6347
rolled,2452
roller,1523
rolling,4746
rolls,2123
roof,6543
roofing,552
room,30502
root,31536
roots,34180
rope,3885
rossby,54
rotate,2163
rotates,1165
rotation,5982
rotational,1309
rotting,1734
rough,7444
round,22651
routes,3771
row,7878
rowers,82
rowing,505
rows,5202
roy,2367
rr,2359
rub,2570
rubbed,1091
rubber,6230
rubbing,2323
rubs,468
rule,18650
ruler,2861
run,33767
running,20715
runoff,4135
runs,10894
runway,813
rust,3573
rusting,277
rusts,582
rusty,1103
sacrificed,898
safe,20685
safely,4365
safer,2517
safest,785
safety,20780
sag,365
sage,2049
sagebrush,725
sailboat,249
sailboats,140
sale,9168
salinity,5255
saliva,3305
sally,1293
salmon,9787
salt,26495
saltremoving,0
saltwater,2641
salty,1777
sam,5305
sample,17856
samples,16152
sand,19813
sandbars,140
sandy,5942
sanitation,1842
sank,761
sap,3597
saprophytism,40
satellite,6088
satisfy,2712
saturation,1654
saturn,3302
saved,5249
saves,1841
saw,23191
says,49139
scale,24581
scales,12675
scar,1628
scared,2506
scars,1461
scatter,1317
scattered,5872
scatterplot,41
scavengers,1922
scents,1026
school,54520
schools,14631
schoolyard,100
science,75931
scientific,36178
scientifically,1942
scientist,8364
scientists,34516
scissors,1115
scorpio,349
scott,8053
scraping,777
scratch,2387
scratches,727
screen,9883
screens,1763
screws,1056
sea,70576
seafloor,1198
seal,7633
sealed,3049
seals,6239
sean,1562
search,20047
seas,4882
seashell,79
seashells,157
seashore,707
seaside,635
season,52442
seasonal,9939
seasons,10494
seawater,3329
second,77365
secondary,20227
secondlevel,67
seconds,9276
sections,12144
security,15347
sediment,8676
sedimentary,3124
sedimentation,1195
sediments,5969
see,234343
seed,41142
seedless,1105
seedlings,7812
seeds,46188
seeing,11422
seem,28544
seen,67083
sees,6906
segments,8291
select,10022
selected,14348
selection,41291
selective,7127
selenium,2420
sell,9042
semaphore,129
semiaquatic,720
semiarid,1431
semiliquid,96
send,12524
sending,4188
sends,3047
senses,6725
sentence,5664
separate,26509
separated,12469
separates,2413
separating,2811
separation,6645
september,28441
sequence,18198
sequoia,628
series,58304
serve,18228
service,42814
serving,8209
set,68907
sets,12306
setting,11754
settle,4670
settles,922
settling,1707
setup,2637
several,103318
severe,21233
severity,3494
sex,40452
sexual,55456
sexually,9842
shade,8172
shadetolerant,150
shadow,5920
shake,3443
shakes,1004
shallow,11993
shallower,822
shallowrooted,59
shape,30450
shaped,9249
shapes,6771
share,25816
shared,11426
sharp,12453
sharpened,359
shatter,417
shatters,155
shed,9338
shedding,2206
sheep,15985
sheet,8296
sheets,4230
shellfish,2528
shells,9815
shelter,23881
shelves,2485
shield,4524
shielding,578
shifting,2404
shine,1979
shines,793
shingles,607
shining,1831
shiny,2427
ship,13133
shipping,5081
ships,7991
shirt,2272
shoe,2689
shop,7487
shopping,3725
shore,6990
shoreline,2270
short,59013
shortage,1817
shortened,1743
shortens,314
shorter,9906
shortest,1279
shortlived,1797
shortterm,3281
show,77019
showed,23020
shower,2996
showing,20827
shown,46835
shows,39427
shredding,241
shrubs,8449
shuttle,1852
si,6257
sickle,1232
side,66617
sides,15809
sidewalk,660
sierra,3229
sight,9557
sign,16025
signal,11298
signals,9189
significance,8732
significant,36599
significantly,17099
silence,2973
silt,1836
silver,12601
similar,76505
similarity,4377
similarly,10023
simple,39743
simpler,3088
since,107780
single,65403
singlecelled,2464
sink,4074
sinking,1786
sirna,193
sister,12326
sisters,4561
sit,8793
site,45896
sites,28746
sitting,7844
situation,20970
six,37199
size,105424
sized,3771
sizes,12580
skateboarding,150
skates,563
skeletal,5222
skills,14115
skin,56517
sky,11338
sled,556
sledgehammer,86
sleek,701
sleep,17496
sleeping,7046
slices,1520
slide,5889
slides,2495
sliding,1910
slight,7140
slippery,1480
sloths,2503
slow,18561
slowed,1549
slower,4047
slowest,451
slowing,1646
slowly,16215
slowmoving,706
slows,1941
small,168047
smaller,40255
smallest,7181
smell,13457
smelling,1267
smells,2099
smog,534
smogfilled,0
smoke,6737
smoking,5278
smooth,12494
smoother,542
snack,2458
snake,13762
snakes,16341
sneezing,749
snow,18607
snowcovered,133
snowfall,1005
snowflakes,266
snowstorm,308
snuff,303
soak,1975
soaked,1505
soap,4797
soar,571
social,57646
society,40453
soda,3144
sodium,13145
soft,20440
softball,286
softbodied,655
softest,166
soil,73801
soils,12866
solar,23436
solarpowered,121
sold,15380
solid,22037
solidifies,216
solids,3539
soluble,5177
solute,1477
solution,24817
solutions,9762
solve,5421
solved,2471
solvent,2245
solving,2553
somatic,3545
someone,29078
something,64461
sometimes,69518
somewhat,16610
son,24570
soon,30226
sort,15349
sound,31083
soup,3633
source,52631
sources,29373
south,74304
southeast,8181
southern,38883
southward,1285
southwest,6483
soybeans,2285
space,49591
spacecraft,3262
spaces,6314
span,9075
sparrows,2248
special,45884
specialized,12493
species,325395
specific,48596
specifically,14008
specimen,9001
speed,24481
speeding,733
speedometer,90
speeds,4880
spend,15426
sperm,24594
spheres,1656
spherical,3638
spider,8388
spiders,9668
spill,2061
spills,1298
spin,4031
spinal,5681
spines,6897
spiraling,247
split,9823
splits,1903
spoil,982
spores,13693
sports,10425
sprayed,1491
spraying,2250
spread,26113
spreading,5589
spreads,2736
spring,36239
springtime,567
sprinklers,173
sprout,1913
sq,4421
square,17277
squeezing,617
squinting,120
squirrel,6189
squirrels,8226
ss,4617
st,36211
stability,7171
stabilize,1421
stabilizes,335
stable,15884
stack,1768
stage,50150
stages,25097
stained,2133
stand,18695
standardized,1900
standing,12722
star,27089
starches,869
starling,1392
starlings,1804
stars,25619
start,42283
