Word,num_occurrences
kitchen,16
kitchens,0
kite,0
kitten,0
km,88
kmh,0
kmsec,0
knife,3
knitted,1
know,342
knowledge,22
known,249
l,117
lab,0
label,30
labeled,0
laboratory,22
lack,21
lacks,0
lactic,9
laid,6
lake,7
lakes,13
lamp,11
land,71
landdwelling,0
landfill,6
landfills,0
landforms,0
landing,0
lands,7
landscape,3
landscaping,0
landslide,0
landslides,1
language,5
large,280
largemouth,0
larger,64
largescale,0
largest,14
larva,5
larval,0
las,0
lasers,0
last,39
lasts,10
late,3
later,41
latest,2
latex,0
latitude,3
laundry,1
lava,0
law,110
lawn,1
lawns,2
laws,48
lay,20
layer,115
layers,44
laying,3
lays,8
leaching,0
lead,60
leading,13
leaf,82
leafeating,0
leaks,1
lean,1
learn,82
learned,2
learning,60
learns,0
least,38
leather,5
leave,34
leaves,177
leaving,13
led,31
left,87
leg,6
legs,21
lemon,34
lemonade,4
length,177
lens,175
lenses,36
leopard,3
less,99
lets,1
letter,26
letting,0
level,77
levels,43
lever,0
library,5
lick,0
lid,11
lie,20
life,214
lifecycle,0
lifting,4
light,455
lightbulb,0
lighter,16
lightning,40
lights,9
lightweight,0
lightyear,0
lightyears,0
like,508
likelihood,0
likely,48
likes,1
limbs,4
lime,49
limestone,1
limit,6
limited,19
limiting,1
limits,2
line,132
lined,4
lines,59
lining,25
linked,20
lion,12
lions,2
lipid,0
liquid,126
liquids,52
lisa,0
list,124
lists,4
lit,1
liter,0
liters,0
lithium,4
lithosphere,1
lithospheric,0
litmus,52
litter,3
little,89
livable,0
live,84
lived,8
liver,17
lives,14
livestock,8
living,240
lizard,7
load,9
local,45
located,26
location,18
locations,6
lodges,0
log,3
loggerhead,0
loggers,0
logging,1
long,168
longer,45
longest,2
longitude,0
longitudinal,11
longterm,2
look,252
looked,11
looking,35
looks,16
loose,18
loosen,3
lose,30
loses,14
losing,5
loss,46
lost,27
lot,51
lotion,0
lots,7
loud,7
louisiana,0
low,68
lower,32
lowered,3
lowers,1
lowest,12
lowpressure,1
lumber,0
lumps,2
lunar,2
lung,6
lungs,39
lustrous,3
lyse,0
lysosome,0
lysosomes,8
lysozyme,0
m,441
machine,13
machines,16
macromolecule,0
macromolecules,0
made,348
magma,0
magnesium,93
magnet,125
magnetic,156
magnetism,5
magnetizing,0
magnets,46
magnification,23
magnifying,20
main,47
maine,0
mainly,34
maintain,32
maintaining,16
maintains,5
major,86
majority,5
make,465
makes,99
makeup,0
making,151
malleable,5
mammal,1
mammals,6
man,16
manage,7
management,55
mangrove,0
manipulated,0
mantle,1
manufacture,10
manufactured,3
manufacturers,2
manufacturing,7
many,544
map,24
maps,1
marble,29
march,6
margin,3
margins,1
marie,1
marigolds,0
marine,17
marked,17
marker,2
market,11
marketing,0
markings,1
mars,10
marsh,1
marshall,4
marshmallows,0
marshy,2
marta,0
martin,2
martins,0
mary,0
maryland,0
masks,1
mass,316
massachusetts,0
masses,37
massive,4
mat,1
match,33
matched,0
matches,2
matching,1
mate,1
material,180
materials,206
mates,2
mathematical,2
mating,0
matt,0
matter,116
maturation,8
mature,12
matures,2
maximum,62
maxwell,0
may,624
maze,0
meadow,0
meal,6
meals,8
mean,58
means,124
measurable,2
measure,112
measured,44
measurement,23
measurements,13
measures,36
measuring,55
meat,14
meats,0
mechanical,25
mechanism,20
media,12
median,0
medication,0
medications,0
medicine,5
medicines,12
medium,105
meet,24
meetings,0
meiosis,3
melinda,0
melt,11
melted,0
melting,43
melts,9
meltwater,0
members,36
membrane,66
membranebound,0
membranes,4
men,7
mesophyll,0
message,6
messages,2
messenger,0
metabolic,5
metabolism,2
metal,200
metals,216
metamorphic,0
metamorphosis,4
metaphase,0
meteor,6
meteorite,1
meteoroids,0
meteorologist,0
meteors,4
meter,6
meters,2
methane,11
method,60
methods,63
mexico,0
mg,21
mgbr,0
mgcl,0
mh,0
miami,0
mice,2
michael,3
michigan,0
miconia,0
microorganism,3
microorganisms,64
microphone,1
microscope,8
microscopes,4
midday,0
middle,38
midnight,0
midocean,0
might,131
migrate,4
migrated,0
migrates,0
migrating,0
migration,5
migratory,8
mild,6
mileage,0
miles,1
milk,81
milky,5
milliliter,0
milliliters,0
millimeter,0
millimeters,0
millions,26
mills,3
mimic,0
mina,1
mine,3
mineral,15
minerals,47
mining,1
minutes,28
mirror,226
mirrors,60
missing,2
missy,0
mistakes,1
mitochondria,9
mitochondrion,0
mitosis,2
mitotic,0
mix,30
mixed,45
mixer,1
mixes,6
mixing,21
mixture,131
mixtures,23
ml,78
mode,36
model,43
models,4
moderate,3
modern,38
modification,3
modified,15
modify,0
moist,21
moisture,26
mold,0
molding,0
molecular,32
molecule,43
molecules,84
molly,0
molten,10
momentum,36
monarch,0
monday,0
money,11
monica,0
monitoring,9
monoxide,7
month,15
months,15
moon,108
moonearthsun,0
moonlight,0
moons,2
moonsunearth,0
moose,0
morning,5
mosquitoes,9
moss,3
mostly,16
moth,16
mother,34
moths,9
motion,318
motivated,0
motor,19
mount,5
mountain,16
mountainous,3
mountains,14
mouse,1
mouth,66
mouths,4
move,267
moved,50
movement,106
movements,52
moves,104
movie,0
moving,208
mr,0
mrna,0
ms,2
much,149
mud,9
muffler,1
multicellular,24
multiple,12
muscle,47
muscles,63
muscular,34
mushroom,2
music,9
musical,22
mussels,2
must,213
mutate,0
mutating,0
mutation,0
mutations,0
mutualism,0
n,1201
na,24
nacl,9
nail,40
nails,25
name,173
named,29
names,36
nanotubes,0
naoh,10
naomi,0
narrow,18
national,93
native,2
natural,202
naturally,21
nature,124
nausea,0
navigation,2
ne,6
near,177
nearby,33
nearest,11
nearly,23
nebula,0
necessary,75
need,235
needed,45
needle,74
needles,0
needs,60
negative,48
negatively,7
neighborhood,0
neither,19
neon,8
neptune,3
nerve,35
nerves,11
nervous,35
nest,0
nesting,0
nestlings,0
nests,2
net,21
neutral,17
neutralization,0
neutralize,0
neutron,4
neutrons,15
nevada,0
new,333
newer,1
newly,3
newspaper,21
newspapers,13
newton,25
newtons,1
next,77
nh,0
nicer,0
niche,2
nick,0
nickel,11
night,36
ninth,0
nio,0
nitrates,6
nitrogen,101
no,247
nocturnal,0
noise,31
nonaggressive,0
noncommercial,0
nonconductor,0
noninfectious,0
nonliving,3
nonmagnetic,1
nonnative,0
nonreactive,0
nonrenewable,0
nonstick,0
nonvascular,0
nonwoody,0
noon,0
normal,66
normally,29
north,55
northeast,0
northeastern,1
northern,4
northward,0
northwest,1
nose,11
note,182
notebook,13
notes,9
nothing,5
notice,73
noticed,62
notices,0
notify,0
november,16
nt,6
nuclear,61
nuclei,17
nucleic,8
nucleotides,0
nucleus,84
number,398
numbers,25
numerous,9
nurse,0
nutrient,13
nutrientladen,0
nutrientrich,0
nutrients,93
nutrition,49
nutritional,9
o,172
oak,0
object,518
objective,2
objects,300
observation,26
observations,99
observe,353
observed,113
observes,1
observing,15
obsolete,0
obtain,49
obtained,119
obtaining,24
obtains,3
occupied,5
occupies,7
occur,38
occurred,9
occurrence,5
occurrences,0
occurring,11
occurs,42
ocean,22
oceanic,0
oceans,17
october,14
odor,0
officers,1
offspring,5
often,88
oh,9
ohms,0
oil,84
old,36
older,7
omitted,0
omnivores,2
one,995
onehalf,0
onehundred,0
ones,34
onethird,0
oneyear,0
onto,9
ontonagon,0
opaque,20
open,85
opened,0
opening,17
opens,5
operate,8
operating,0
opinion,2
opportunities,9
opportunity,5
opposes,8
opposing,4
opposite,76
options,6
oral,3
orange,12
orbit,20
orbited,0
orbiting,4
orbits,12
order,96
ordered,4
ordering,0
ore,5
organ,23
organelles,19
organic,47
organism,67
organisms,311
organization,0
organize,0
organized,0
organizing,0
organs,66
origin,12
original,28
originally,0
originate,1
orion,7
osmosis,5
others,53
otherwise,18
outcome,3
outcroppings,0
outdated,0
outdoor,1
outer,59
outlets,2
outline,17
output,5
outside,70
oven,2
overabundance,0
overall,3
overcome,13
overcrowding,1
overfishing,0
overgrowth,0
overhead,4
overhunting,0
overload,1
overlying,0
overnight,2
overpopulate,0
overpopulated,0
ovule,8
owls,1
owners,0
oxide,64
oxides,50
oxygen,268
ozone,35
pacific,2
package,0
pail,0
pain,5
paint,9
pair,40
pairs,14
palm,11
palms,2
pan,20
pandemic,0
pane,0
panels,2
paper,264
papers,8
parachutes,5
paragraph,2
parallel,83
paramecium,4
parasites,5
parasitic,6
parasitism,0
parent,20
parents,40
park,19
parked,4
parking,0
parks,6
part,249
partially,4
participated,1
particle,24
particles,238
particular,83
partly,7
parts,231
party,2
pass,79
passage,16
passed,29
passes,36
passing,32
past,13
pat,1
path,52
pathogenic,0
pathogens,4
paths,4
pathway,3
patient,8
patients,3
patrick,0
pattern,38
patterns,27
pawing,0
paws,4
pay,2
pea,10
peach,0
peaches,0
peanuts,0
pear,1
pebbles,5
peerreviewed,0
pencil,37
pencils,5
penguins,3
people,184
pepper,0
peppers,0
peptide,0
peptides,0
per,79
perceived,0
percent,1
percentage,24
percentages,2
perform,73
performance,3
performed,25
performing,16
performs,12
period,81
periodic,93
periods,11
permian,0
peroxide,0
person,97
personal,11
perspiration,0
persuade,0
pest,1
pesticide,2
pesticides,9
pestresistant,0
pests,8
pet,6
petal,1
peter,0
petrified,0
petroleum,67
pets,0
ph,56
pharmaceutical,0
phase,6
phases,13
phenomena,29
phenomenon,27
phillip,0
phloem,23
phone,31
phones,1
phonograph,0
phospholipid,0
phosphorous,1
phosphorus,21
photograph,1
photographs,3
photography,0
photosynthesis,34
photosynthesize,0
photosynthetic,1
phrases,1
phylum,1
physical,125
physically,4
physician,2
physicist,3
phytoplankton,0
pick,8
picture,16
pictured,0
pie,2
piece,163
pieces,95
pierced,0
pigs,0
pile,4
piles,0
pill,0
pine,1
pinhole,20
pioneer,0
pipe,25
pipeline,1
pitcher,10
pith,0
place,434
placebo,0
placed,113
places,67
placing,16
plain,2
plains,3
plan,7
plane,80
planet,36
planetary,3
planets,43
plankton,0
planned,2
planning,2
plans,0
plant,304
planted,6
planting,5
plantlike,0
plants,586
plasma,29
plastic,138
plastics,51
plate,54
plateau,1
plates,13
play,38
player,13
plays,13
plentiful,0
plenty,6
plugged,1
pluto,2
pm,2
pneumatic,0
pockets,0
point,176
pointed,14
pointing,5
points,78
poison,0
poisonous,15
polar,25
pole,75
poles,40
polished,8
pollen,34
pollinate,0
pollinated,0
pollinating,0
pollination,9
pollinators,0
pollock,0
pollutants,23
polluted,13
pollution,58
polymerase,0
polysaccharide,0
pond,15
ponds,20
pool,2
pools,2
poor,54
pop,1
popcorn,0
popped,0
popular,9
population,44
populations,11
porcelain,1
porous,8
portion,31
position,153
positions,39
positive,57
positively,10
positivelycharged,0
possibility,9
possible,105
post,2
poster,2
pot,15
potassium,63
potential,113
pots,8
potted,9
pounded,0
pour,59
poured,11
pouring,3
pours,1
powder,38
powdered,9
powdery,3
power,116
powered,1
practical,8
practice,9
practices,24
prairie,0
precaution,2
precious,13
precipitates,1
precipitation,4
precise,4
precisely,0
predation,0
predator,0
predatorprey,0
predators,1
predict,10
predictable,0
predicted,8
predicting,0
prediction,4
predictions,0
preexisting,0
preference,0
preferred,6
prepare,78
prepared,37
preparing,14
presence,85
present,217
presentation,2
presented,8
presents,0
preserved,5
press,23
pressed,10
pressure,170
pressures,3
prettiest,0
pretty,0
prevailing,3
prevalence,0
prevent,49
prevents,20
previous,53
prey,10
preyed,0
price,15
prickly,0
primarily,2
primary,10
primitive,5
principal,63
principle,24
prism,22
private,0
probability,0
probably,14
probe,0
problem,33
problems,31
procedure,3
procedures,0
process,299
processes,77
processor,0
produce,157
produced,152
producer,1
producers,4
produces,60
producing,36
product,37
production,91
productive,1
productivity,2
products,84
professional,2
program,0
progress,1
project,19
prokaryote,0
prokaryotic,12
proof,5
propane,3
proper,42
properly,12
properties,127
property,48
prophase,0
proposed,16
proposes,0
protect,59
protected,19
protection,17
protective,16
protectors,0
protects,16
protein,19
proteins,47
protist,0
protists,0
proton,8
protons,30
prototype,0
prove,5
proven,0
proves,5
provide,77
provided,29
provides,45
providing,23
proximity,0
pseudopodia,7
public,26
publish,1
published,10
puddle,0
puffy,0
pull,51
pulled,13
pulling,17
pulls,15
pumice,1
pumping,3
pumpkin,1
pumps,5
pupa,3
puppies,1
puppy,0
purchase,2
pure,53
purification,4
purple,2
purpose,15
purposes,9
push,69
pushed,22
pushes,13
pushing,19
put,161
puts,4
putting,16
puzzle,6
q,175
quality,50
quantity,42
quarried,0
quarry,0
question,32
questions,68
quick,9
quickgrow,0
quickly,19
quiet,1
quietest,0
r,118
rabbit,4
raccoon,0
race,3
radar,1
radiant,1
radiates,0
radiation,16
radiator,0
radio,4
radioactive,0
railroad,0
rain,51
rained,1
rainfall,37
rainforest,5
raining,1
rains,25
rainstorms,0
rainwater,31
rainy,16
raise,8
raising,4
raisins,2
ramp,0
ran,4
ranches,0
random,3
range,38
ranges,4
ranked,1
rapid,10
rapidly,12
rare,1
rarely,5
rate,103
rates,6
rather,27
ratios,1
rats,4
rattlesnake,0
ravi,0
raw,35
rays,51
reach,61
reached,17
reaches,38
reaching,21
react,57
reactant,6
reactants,12
reacted,4
reacting,3
reaction,160
reactions,79
reactive,37
read,74
readily,5
reading,51
reads,4
ready,19
realize,0
realizes,0
really,20
rear,14
reason,58
receded,0
receive,22
received,11
receives,17
receiving,2
recent,10
recently,9
recessive,3
recharging,0
recipe,0
reclassified,0
recognize,0
recognizing,0
recombination,1
recommended,2
record,85
recorded,12
recording,7
records,4
recover,6
recovered,2
recreational,0
recrystallization,0
recrystallized,0
rectangular,22
recycle,9
recycled,9
recycling,10
red,91
reduce,51
reduced,30
reduces,16
reducing,14
reduction,12
reef,0
reefbuilding,0
reefs,0
reevaluate,0
referring,2
reflect,10
reflected,86
reflecting,32
reflective,0
reflects,8
refract,3
refracted,6
refracting,9
refracts,0
refrigerant,0
refrigerate,0
refrigerator,6
region,70
regional,17
regions,71
regulated,5
regulates,8
regulation,0
reintroduced,0
reintroduction,0
rejected,0
rejection,1
related,53
relatedness,0
relating,3
relation,20
relationship,21
relationships,10
relative,56
release,44
released,48
releases,14
releasing,9
reliability,0
reliable,3
relieve,2
remain,36
remained,4
remaining,17
remains,63
remember,56
remixed,0
removal,23
remove,62
removed,51
removes,4
removing,18
renewable,7
renewal,0
repair,11
repare,0
repeat,73
repeated,13
repeating,6
repeats,4
repel,13
repels,1
repetition,1
replace,28
replaced,14
replaces,2
replacing,4
replanting,0
replenished,3
replication,0
report,24
reporter,0
reporting,1
reports,16
represent,38
representation,8
represented,54
representing,9
represents,31
reproduce,24
reproduces,6
reproduction,107
reproductive,74
reptile,0
reptiles,3
require,41
required,74
requirement,8
requirements,22
requires,16
research,36
researched,0
researcher,0
researchers,0
researches,1
reserves,11
residents,2
resist,9
resistance,87
resistant,5
resistor,22
resource,24
resources,105
respect,24
respiration,45
respiratory,21
respond,21
responding,3
response,19
responses,6
responsible,49
rest,73
restaurants,0
restrict,0
result,57
resulted,9
resulting,13
results,73
retail,0
retain,8
retired,0
retreating,0
return,5
returned,5
returns,7
reusable,0
reused,1
revealed,1
reverse,10
review,12
reviewed,0
revised,6
revising,0
revisions,0
revolution,13
revolve,13
revolves,8
revolving,13
ribbon,15
ribosomes,3
ricardo,0
rice,29
rich,41
rid,11
ride,4
rider,0
riders,0
ridge,1
riding,4
rift,0
right,71
rigid,8
rigs,0
rim,7
ring,17
rings,12
ripening,2
rise,67
rises,30
rising,20
risk,5
risky,1
river,36
riverbanks,0
riverbed,0
rivers,39
rna,0
road,27
roads,13
roadside,8
roasts,0
robert,12
roberta,0
robins,0
robots,0
rock,29
rockforming,0
rocks,27
rocky,3
rod,44
rodents,0
role,58
roles,4
roll,11
rolled,8
roller,0
rolling,21
rolls,7
roof,8
roofing,1
room,55
root,43
roots,92
rope,7
rossby,0
rotate,25
rotates,16
rotation,19
rotational,2
rotting,5
rough,22
round,28
routes,0
row,5
rowers,0
rowing,2
rows,8
roy,0
rr,5
rub,20
rubbed,18
rubber,86
rubbing,16
rubs,2
rule,13
ruler,4
run,23
running,24
runoff,0
runs,10
runway,0
rust,17
rusting,22
rusts,0
rusty,0
s,345
sacrificed,2
safe,31
safely,3
safer,5
safest,0
safety,23
sag,0
sage,0
sagebrush,0
sailboat,1
sailboats,0
sale,0
salinity,1
saliva,16
sally,0
salmon,0
salt,145
saltremoving,0
saltwater,0
salty,0
sam,0
sample,36
samples,33
sand,74
sandbars,0
sandy,14
sanitation,14
sank,2
sap,2
saprophytism,0
satellite,16
satisfy,2
saturation,1
saturn,10
saved,2
saves,3
saw,65
says,5
scale,80
scales,12
scar,0
scared,0
scars,2
scatter,12
scattered,9
scatterplot,0
scavengers,0
scents,0
school,95
schools,2
schoolyard,0
science,621
scientific,32
scientifically,0
scientist,14
scientists,30
scissors,4
scorpio,0
scott,0
scraping,0
scratch,5
scratches,0
screen,28
screens,1
screws,2
sea,56
seafloor,0
seal,3
sealed,3
seals,0
sean,0
search,10
seas,8
seashell,0
seashells,0
seashore,1
seaside,0
season,20
seasonal,1
seasons,4
seawater,9
second,89
secondary,24
secondlevel,0
seconds,14
sections,14
security,1
sediment,0
sedimentary,0
sedimentation,3
sediments,0
see,443
seed,43
seedless,0
seedlings,7
seeds,128
seeing,7
seem,27
seen,274
sees,5
segments,3
select,22
selected,16
selection,14
selective,0
selenium,0
sell,1
semaphore,0
semiaquatic,0
semiarid,0
semiliquid,0
send,14
sending,2
sends,6
senses,4
sentence,2
separate,119
separated,59
separates,5
separating,29
separation,46
september,1
sequence,8
sequoia,0
series,66
serve,8
service,5
serving,1
set,72
sets,23
setting,5
settle,16
settles,3
settling,1
setup,3
several,95
severe,18
severity,2
sex,35
sexual,64
sexually,8
shade,4
shadetolerant,0
shadow,31
shake,19
shakes,0
shallow,4
shallower,0
shallowrooted,0
shape,122
shaped,17
shapes,35
share,28
shared,13
sharp,34
sharpened,1
shatter,1
shatters,0
shed,4
shedding,0
sheep,40
sheet,120
sheets,10
shellfish,2
shells,21
shelter,17
shelves,1
shield,2
shielding,0
shifting,0
shine,5
shines,2
shingles,0
shining,10
shiny,19
ship,5
shipping,0
ships,9
shirt,2
shoe,3
shop,12
shopping,1
shore,1
shoreline,0
short,51
shortage,13
shortened,0
shortens,1
shorter,20
shortest,3
shortlived,0
shortterm,0
show,131
showed,14
shower,1
showing,40
shown,336
shows,108
shredding,0
shrubs,10
shuttle,1
si,39
sickle,2
side,114
sides,38
sidewalk,0
sierra,0
sight,7
sign,28
signal,16
signals,13
significance,6
significant,3
significantly,6
silence,0
silt,3
silver,45
similar,159
similarity,9
similarly,13
simple,112
simpler,20
since,145
single,106
singlecelled,0
sink,15
sinking,0
sirna,0
sister,2
sisters,0
sit,11
site,11
sites,10
sitting,22
situation,26
six,19
size,157
sized,7
sizes,10
skateboarding,0
skates,0
skeletal,6
skills,2
skin,41
sky,48
sled,0
sledgehammer,0
sleek,0
sleep,2
sleeping,4
slices,4
slide,26
slides,2
sliding,16
slight,4
slippery,2
sloths,0
slow,28
slowed,1
slower,6
slowest,2
slowing,1
slowly,42
slowmoving,0
slows,10
small,365
smaller,84
smallest,19
smell,27
smelling,1
smells,1
smog,3
smogfilled,0
smoke,31
smoking,4
smooth,19
smoother,0
snack,1
snake,7
snakes,5
sneezing,1
snow,14
snowcovered,1
snowfall,1
snowflakes,0
snowstorm,0
snuff,0
so,403
soak,6
soaked,3
soap,32
soar,0
social,13
society,4
soda,36
sodium,163
soft,35
softball,0
softbodied,0
softest,0
soil,380
soils,12
solar,96
solarpowered,0
sold,10
solid,75
solidifies,1
solids,20
soluble,25
solute,25
solution,296
solutions,50
solve,8
solved,2
solvent,10
solving,5
somatic,0
someone,22
something,35
sometimes,93
somewhat,14
son,0
soon,26
sort,6
sound,288
soup,0
source,136
sources,122
south,33
southeast,1
southern,2
southward,0
southwest,2
soybeans,0
space,38
spacecraft,2
spaces,19
span,1
sparrows,0
special,64
specialized,0
species,82
specific,50
specifically,2
specimen,0
speed,227
speeding,2
speedometer,1
speeds,10
spend,5
sperm,20
spheres,5
spherical,77
spider,3
spiders,0
spill,6
spills,1
spin,4
spinal,10
spines,0
spiraling,0
split,13
splits,3
spoil,6
spores,9
sports,4
sprayed,4
spraying,4
spread,68
spreading,6
spreads,4
spring,23
springtime,0
sprinklers,0
sprout,0
sq,0
square,21
squeezing,1
squinting,0
squirrel,9
squirrels,2
ss,0
st,0
stability,4
stabilize,0
stabilizes,0
stable,7
stack,0
stage,20
stages,22
stained,2
stand,43
standardized,0
standing,21
star,39
starches,0
starling,0
starlings,0
stars,70
start,58
started,38
starting,17
starts,40
state,131
stated,14
statement,15
statements,24
states,34
static,12
station,7
stations,10
statistical,0
statue,5
stay,22
staying,4
stays,1
steadily,4
steam,20
steel,27
steep,2
steepness,0
steering,0
steller,0
stem,60
stems,25
step,42
stepping,0
steps,36
sterile,1
stick,47
sticks,5
stiff,2
still,65
stilt,0
stimulate,1
stimulates,4
stimuli,3
stimulus,3
stirred,1
stirring,4
stitching,4
stock,0
stomach,40
stone,58
stop,47
stopped,6
stops,18
stopwatch,1
storage,27
store,21
stored,60
stores,8
storing,12
storm,8
stormy,0
story,23
stove,7
stow,0
straight,124
strand,3
straw,19
streak,3
streaks,3
stream,6
streams,6
street,6
streets,2
strength,15
strengthened,0
strengthens,0
stress,7
stretched,18
strike,19
strikes,14
strikeslip,0
striking,11
string,41
stripped,0
stripping,0
strokes,0
strong,59
stronger,3
strongest,0
struck,9
structural,15
structure,126
structures,50
student,13
students,30
studied,61
studies,11
study,110
studying,14
sturgeon,0
sturgeons,0
style,6
subatomic,4
subdivide,0
subduct,0
subduction,0
subject,12
subjected,3
submarines,0
submerged,10
substance,124
substances,218
subsystems,0
subunits,0
successfully,4
succession,2
sudden,16
sufficient,33
sugar,75
sugarcane,6
sugars,6
suggest,35
suggested,45
suggests,15
suited,3
sulfide,0
sulfur,0
summarizing,0
summer,25
summers,2
sun,137
sunflower,3
sunflowers,1
sunglass,0
sunglasses,0
sunken,2
sunlight,72
sunny,8
sunrise,21
suns,0
sunset,16
sunshine,0
sunspots,0
suntan,0
supergrow,0
superposition,0
supplied,18
supplies,8
supply,61
supplying,7
support,20
supported,4
supports,12
suppose,47
sure,37
surface,249
surfacecracking,0
surfaces,41
surge,0
surgery,4
surgical,3
surrounding,27
surroundings,28
survey,13
survival,27
survive,29
survived,2
surviving,4
suspect,0
suspension,14
sustainability,4
sweat,12
sweater,3
sweating,0
sweep,1
swim,8
swimmer,0
swimming,7
swims,2
switch,76
symptoms,9
synthesis,13
system,173
systems,33
table,442
tables,2
tablets,2
tadpole,5
tadpoles,6
tail,15
take,627
taken,176
takes,126
taking,73
talking,10
tall,35
tallest,1
talons,0
tame,0
tank,13
tannin,0
tanya,0
tapeworm,0
tapeworms,0
taps,12
target,6
task,2
tasmanian,0
taste,31
taxonomic,0
tea,23
teacher,33
team,23
tears,1
teaspoons,1
technique,19
techniques,12
technological,4
technologies,2
technology,17
tectonic,0
tectonics,0
tee,0
teeth,35
telephone,6
telescope,2
telescopes,4
television,8
televisions,0
tell,42
tells,22
telophase,0
temperature,195
temperatures,16
temporary,9
ten,20
tend,14
tends,8
tension,0
term,27
terms,34
terrain,0
terrarium,0
terrestrial,16
tertiary,1
test,220
testable,0
tested,14
testing,15
tests,10
texture,9
th,7
the,27347
theaters,0
theories,4
theory,24
therefore,52
thermal,12
thermometer,58
thermometers,6
thick,67
thicker,16
thickness,3
thin,75
thing,11
things,110
think,254
thinking,18
thinks,5
third,37
thirst,0
thirsty,0
thomas,3
thorns,1
thoroughly,4
though,40
thought,37
thoughtful,0
thousands,15
threatened,8
three,181
threequarters,0
threeweek,0
threw,1
throughout,30
throw,28
throwing,7
thrown,29
throws,3
thrust,11
thunder,12
thunderstorms,6
thymine,0
tidal,4
tide,0
tides,2
tie,27
tiger,9
tile,0
tilt,8
tilted,6
tilts,0
time,400
timed,0
times,82
tin,12
tinted,1
tiny,49
tipping,0
tips,7
tire,0
tissue,110
tissues,64
title,0
toast,0
toasted,0
toaster,2
tobacco,0
today,10
together,85
told,31
tomato,4
tongue,7
tonya,0
took,30
tool,3
tools,13
toothed,0
top,48
topography,0
tops,1
topsoil,4
tori,0
tornado,9
tornadoes,2
total,104
touch,80
touched,5
touches,7
touching,21
tour,0
toward,3
towards,170
towel,1
towels,1
tower,6
towers,0
town,10
toxic,6
toy,20
toys,6
trachea,3
track,14
tracking,1
tractor,1
tradeoff,0
trail,1
train,18
trait,19
traits,20
transcription,0
transfer,46
transferred,25
transfers,3
transform,2
transformation,7
transformations,1
transformed,4
transgenic,0
transitional,0
translucent,8
transmitted,18
transmitter,3
transparent,38
transpiration,14
transport,65
transportation,16
transporting,1
transports,11
transverse,9
trap,3
trapped,16
trash,0
trashcan,0
travel,60
traveled,0
traveling,0
travels,38
tray,9
treadmill,0
treat,15
treating,9
treatment,36
treats,1
tree,21
trees,89
trench,0
trenches,0
trend,1
trial,0
trials,1
triggers,1
trip,9
triplebeam,0
tripled,0
trna,0
trophic,17
tropical,25
tropics,0
troposphere,0
truck,12
true,40
trunk,1
try,218
trying,15
tsunamis,0
tub,1
tube,164
tubelike,0
tubes,48
tulip,0
tulips,0
tumor,0
tumors,0
tundra,0
turbidity,0
turn,43
turned,14
turning,9
turns,32
turtle,1
turtles,0
tweezers,0
twelve,4
twentyfour,0
twice,10
twigs,3
two,823
twochambered,0
type,129
types,131
typical,11
ultraviolet,6
unable,5
unacceptable,0
unaffected,1
unattached,0
unbalanced,27
unchanged,3
uncontrollable,0
uncontrolled,1
uncover,0
undergo,9
undergoing,1
underground,13
understand,94
understanding,11
understands,1
understood,3
underwater,3
unexpected,1
unglazed,0
unhappy,0
unhealthy,0
unicellular,19
uniformity,1
unimportant,0
unintended,0
unique,11
unit,175
united,5
units,48
universal,22
universe,4
unknown,7
unless,12
unlike,22
unlikely,3
unlimited,2
unpiloted,0
unrelated,1
unsafe,0
unstable,1
unsustainable,0
unusual,0
upgrades,0
uplift,0
uplifting,0
upon,47
upper,30
upriver,0
uprooted,0
upset,1
upstream,0
upward,22
upwelling,0
uracil,0
urinate,0
us,637
usable,11
usage,5
use,532
used,705
useful,58
uses,58
ushaped,0
using,258
usually,101
uv,3
v,177
vaccination,2
vacuole,12
vacuoles,10
vacuum,8
vacuums,0
valence,24
valid,5
validate,1
validity,0
valley,3
valleys,1
valuable,21
value,65
van,2
vane,0
vapor,0
vaporization,0
vaporized,0
variable,10
variables,0
variation,31
varied,5
varies,19
varieties,19
variety,96
various,264
vary,19
vascular,14
vegas,0
vegetable,23
vegetables,29
vehicles,23
velocity,164
verified,2
versus,3
vertebrates,3
vertically,23
vessels,35
vestigial,0
vests,0
vibrate,5
vibrations,15
viewed,5
viewing,0
vinegar,25
virus,17
viruses,13
visible,52
vision,14
visual,6
visually,17
vitamin,27
vitamins,24
vocal,11
voice,27
volatile,5
volcanic,2
volcanism,0
volcano,1
volcanoes,0
voltage,5
volts,3
volume,26
volumes,2
volvox,0
voyager,0
vshaped,0
w,71
waiting,2
walk,26
walked,1
walking,15
walks,1
wall,61
walls,40
walter,0
waning,1
want,31
wanted,18
wants,55
warbler,0
warblers,0
warm,49
warmblooded,0
warmed,1
warmer,4
warming,11
warmseason,0
warmth,2
warn,2
warning,6
wash,13
washing,25
washington,0
waste,126
wasted,3
wastes,35
watch,21
watched,0
water,1786
watercycle,0
watered,4
waterfall,1
watering,9
waterproof,1
waters,2
watershed,6
waterways,0
watts,1
wave,43
wavelength,10
wavelengths,6
waves,38
wax,15
waxing,0
way,152
ways,79
weak,24
weakens,1
wear,20
wearing,7
weather,65
weathered,0
weathering,1
web,2
webbed,1
webpage,0
webs,1
weeds,26
week,10
weekend,0
weekly,0
weeks,5
weigh,7
weight,77
