Word,num_occurrences
inhabited,60
inhale,41
inherit,33
inheritance,265
inherited,150
initial,12454
initially,261
injuries,119
inland,535
inner,3877
inorganic,746
input,7284
inquiring,3
inquiry,988
insect,6386
insecticide,461
insecticides,8
insects,360
insert,2219
inside,11537
insoluble,265
instead,154
instructions,213
instruments,301
insulated,302
insulation,1799
insulator,366
insulin,1486
integumentary,56
intelligence,3803
intelligent,3922
intended,562
intense,5684
intensified,6
intensifies,0
interact,29
interacted,0
interaction,5172
interbreed,1
interfere,7
interference,1548
interior,7963
internal,8205
internet,21050
interpret,50
interrupts,25
intervals,69
interviews,31
intestine,14505
intestines,85
introduce,62
introduced,327
introduction,3236
intrusive,1222
invading,51
invalid,1633
invasion,230
invasive,1562
invented,124
invention,1340
invertebrate,452
invertebrates,33
investigate,16
investigated,4
investigates,20
investigating,15
investigation,586
investigations,79
involve,63
iodine,563
ion,3033
irene,10
iron,14298
irregular,3947
irregularly,21
island,12288
islands,8359
isotope,603
isotopes,26
issued,184
issues,1041
item,15563
items,991
ivy,1170
j,405
jackrabbit,942
jake,37
janitor,654
january,785
jar,2043
jars,26
jaws,104
jefferson,407
jenny,534
jeremy,58
jerry,374
jet,6255
jetfueled,0
jetpowered,0
jewelry,6603
jo,29
jobs,1351
jog,74
john,8900
join,278
joining,75
jordan,773
joshua,109
joules,5
journal,5655
juice,10856
july,287
jump,3269
jumping,1450
june,1089
jupiter,416
k,1216
kangaroo,3130
kangaroos,23
kcl,8
kclo,1
keen,1039
keep,3707
keeps,167
kentucky,984
kept,270
kernels,52
keys,321
kg,55
kicked,16
kicks,39
kidney,1564
kidneys,39
kids,1238
kill,428
killed,150
kills,144
kilogram,62
kilometer,152
kilometers,43
kilowatts,0
kind,8699
kinds,75
kinetic,1380
kingdom,2370
kira,9
kit,11710
kitchen,8443
kitchens,28
kite,2318
kitten,1577
km,117
kmh,1
kmsec,0
knife,4008
knitted,171
know,862
knowledge,6447
known,897
l,926
lab,5956
label,6983
labeled,46
laboratory,6170
lack,450
lacks,57
lactic,138
laid,236
lake,11242
lakes,1087
lamp,5481
land,13706
landdwelling,0
landfill,964
landfills,2
landforms,0
landing,3002
lands,166
landscape,5423
landscaping,980
landslide,35
landslides,2
language,7593
large,113026
largemouth,414
larger,32375
largescale,11
largest,1069
larva,638
larval,242
las,166
lasers,34
last,25545
lasts,356
late,2903
later,1716
latest,426
latex,2499
latitude,802
laundry,1811
lava,1089
law,10303
lawn,2409
lawns,35
laws,342
lay,1433
layer,8286
layers,162
laying,88
lays,32
leaching,214
lead,10274
leading,1581
leaf,10628
leafeating,4
leaks,10
lean,1474
learn,492
learned,204
learning,5269
learns,13
least,1753
leather,15069
leave,568
leaves,3752
leaving,103
led,6197
left,6046
leg,22614
legs,1277
lemon,3664
lemonade,385
length,8882
lens,40899
lenses,128
leopard,2719
less,71964
lets,78
letter,9362
letting,57
level,24264
levels,280
lever,1523
library,12680
lick,1260
lid,12669
lie,5023
life,32555
lifecycle,75
lifting,326
light,75651
lightbulb,151
lighter,6077
lightning,2136
lights,412
lightweight,8125
lightyear,2
lightyears,2
like,777
likelihood,117
likely,1837
likes,64
limbs,174
lime,1778
limestone,1617
limit,6484
limited,7544
limiting,132
limits,126
line,35478
lined,589
lines,749
lining,1811
linked,198
lion,4749
lions,229
lipid,783
liquid,12599
liquids,122
lisa,78
list,3661
lists,79
lit,141
liter,85
liters,19
lithium,1084
lithosphere,91
lithospheric,14
litmus,211
litter,1162
little,38933
livable,183
live,7894
lived,309
liver,19450
lives,430
livestock,1074
living,1972
lizard,9618
load,7997
local,19136
located,546
location,13930
locations,247
lodges,5
log,6136
loggerhead,658
loggers,8
logging,534
long,46691
longer,11246
longest,95
longitude,250
longitudinal,537
longterm,63
look,4179
looked,611
looking,5265
looks,2102
loose,6031
loosen,3
lose,313
loses,52
losing,120
loss,9921
lost,580
lot,14694
lotion,1745
lots,204
loud,6690
louisiana,433
low,58898
lower,30629
lowered,47
lowers,40
lowest,390
lowpressure,0
lumber,1091
lumps,12
lunar,503
lung,1852
lungs,151
lustrous,464
lyse,0
lysosome,35
lysosomes,0
lysozyme,69
machine,18862
machines,362
macromolecule,118
macromolecules,4
made,3897
magma,391
magnesium,1202
magnet,2705
magnetic,8146
magnetism,399
magnetizing,0
magnets,45
magnification,459
magnifying,137
main,5796
maine,464
mainly,227
maintain,158
maintaining,50
maintains,87
major,57095
majority,1256
make,2095
makes,887
makeup,2013
making,1485
malleable,484
mammal,3695
mammals,254
man,82270
manage,432
management,7263
mangrove,373
manipulated,20
mantle,877
manufacture,362
manufactured,123
manufacturers,205
manufacturing,2360
many,5088
map,12334
maps,276
marble,2858
march,3741
margin,1071
margins,38
marie,77
marigolds,11
marine,6750
marked,440
marker,2891
market,27993
marketing,5590
markings,104
mars,151
marsh,3307
marshall,975
marshmallows,4
marshy,61
marta,10
martin,2191
martins,10
mary,854
maryland,471
masks,35
mass,8688
massachusetts,263
masses,141
massive,11050
mat,2568
match,5931
matched,9
matches,95
matching,736
mate,3403
material,25311
materials,1037
mates,25
mathematical,1521
mating,256
matt,1424
matter,6465
maturation,353
mature,15424
matures,70
maximum,5084
maxwell,83
may,16260
maze,841
meadow,2865
meal,5331
meals,191
mean,5235
means,963
measurable,350
measure,8826
measured,292
measurement,2117
measurements,61
measures,254
measuring,1132
meat,8582
meats,62
mechanical,4114
mechanism,6928
media,6608
median,793
medication,3814
medications,40
medicine,7920
medicines,115
medium,8397
meet,7835
meetings,201
meiosis,82
melinda,6
melt,1061
melted,25
melting,878
melts,36
meltwater,45
members,1063
membrane,30840
membranebound,4
membranes,61
men,2848
mesophyll,10
message,3881
messages,261
messenger,1930
metabolic,965
metabolism,1177
metal,16036
metals,556
metamorphic,100
metamorphosis,239
metaphase,3
meteor,563
meteorite,377
meteoroids,2
meteorologist,618
meteors,5
meter,3466
meters,248
methane,773
method,7770
methods,326
mexico,3696
mg,274
mgbr,0
mgcl,0
mh,65
miami,1033
mice,137
michael,758
michigan,1004
miconia,0
microorganism,183
microorganisms,66
microphone,1847
microscope,1030
microscopes,32
midday,102
middle,14558
midnight,308
midocean,0
might,3236
migrate,26
migrated,24
migrates,15
migrating,22
migration,783
migratory,1557
mild,1782
mileage,393
miles,866
milk,8303
milky,674
milliliter,13
milliliters,0
millimeter,102
millimeters,5
millions,42
mills,319
mimic,663
mina,39
mine,302
mineral,4070
minerals,184
mining,1875
minutes,120
mirror,4735
mirrors,69
missing,859
missy,58
mistakes,160
mitochondria,6
mitochondrion,69
mitosis,92
mitotic,138
mix,6421
mixed,866
mixer,1508
mixes,47
mixing,619
mixture,4448
mixtures,22
ml,131
mode,2751
model,24092
models,1229
moderate,2491
modern,27378
modification,2234
modified,236
modify,184
moist,1321
moisture,820
mold,2180
molding,934
molecular,3079
molecule,3229
molecules,160
molly,469
molten,86
momentum,545
monarch,603
monday,808
money,9444
monica,106
monitoring,1511
monoxide,269
month,3113
months,212
moon,5241
moonearthsun,0
moonlight,608
moons,33
moonsunearth,0
moose,453
morning,2877
mosquitoes,27
moss,857
mostly,614
moth,10663
mother,10286
moths,113
motion,41621
motivated,364
motor,22326
mount,3061
mountain,17649
mountainous,576
mountains,1011
mouse,14502
mouth,37910
mouths,44
move,1480
moved,107
movement,9588
movements,180
moves,529
movie,23560
moving,1566
mr,645
mrna,537
ms,429
much,88195
mud,3451
muffler,504
multicellular,125
multiple,4759
muscle,95689
muscles,396
muscular,2766
mushroom,1778
music,13177
musical,6852
mussels,22
must,2873
mutate,6
mutating,4
mutation,953
mutations,8
mutualism,2
n,1342
na,130
nacl,16
nail,13674
nails,223
name,12474
named,384
names,635
nanotubes,0
naoh,7
naomi,13
narrow,7734
national,15272
native,13771
natural,71933
naturally,989
nature,8421
nausea,99
navigation,1519
ne,221
near,6704
nearby,7140
nearest,116
nearly,667
nebula,456
necessary,7595
need,18789
needed,141
needle,2642
needles,167
needs,602
negative,18067
negatively,22
neighborhood,4001
neither,66
neon,1673
neptune,157
nerve,92752
nerves,170
nervous,51778
nest,1766
nesting,318
nestlings,0
nests,66
net,8309
neutral,3955
neutralization,225
neutralize,9
neutron,1058
neutrons,42
nevada,390
new,394262
newer,2367
newly,117
newspaper,6979
newspapers,127
newton,321
newtons,29
next,8316
nh,158
nicer,1282
niche,1513
nick,1440
nickel,1794
night,10471
ninth,353
nio,6
nitrates,13
nitrogen,1789
nocturnal,358
noise,2562
nonaggressive,7
noncommercial,135
nonconductor,67
noninfectious,10
nonliving,30
nonmagnetic,24
nonnative,29
nonreactive,11
nonrenewable,27
nonstick,242
nonvascular,45
nonwoody,2
noon,159
normal,23358
normally,1172
north,39637
northeast,839
northeastern,869
northern,9869
northward,81
northwest,1661
nose,13862
note,9805
notebook,2805
notes,438
nothing,842
notice,529
noticed,56
notices,41
notify,25
november,494
nt,4093
nuclear,6333
nuclei,93
nucleic,119
nucleotides,32
nucleus,40873
number,24902
numbers,682
numerous,11310
nurse,8393
nutrient,1763
nutrientladen,0
nutrientrich,1
nutrients,74
nutrition,2589
nutritional,2279
oak,9481
object,13416
objective,4988
objects,515
observation,904
observations,81
observe,71
observed,393
observes,18
observing,150
obsolete,754
obtain,97
obtained,364
obtaining,55
obtains,33
occupied,187
occupies,18
occur,197
occurred,81
occurrence,222
occurrences,25
occurring,280
occurs,543
ocean,7216
oceanic,525
oceans,57
october,525
odor,392
officers,249
offspring,2228
often,12643
oh,378
ohms,17
oil,22222
old,136731
older,17252
omitted,21
omnivores,0
one,153697
onehalf,3
onehundred,0
ones,801
onethird,3
oneyear,5
onto,487
ontonagon,0
opaque,3319
open,56395
opened,199
opening,3115
opens,92
operate,499
operating,2702
opinion,1630
opportunities,408
opportunity,1269
opposes,31
opposing,161
opposite,3061
options,529
oral,4729
orange,17464
orbit,1383
orbited,4
orbiting,39
orbits,20
order,6529
ordered,49
ordering,338
ore,1001
organ,29484
organelles,7
organic,13454
organism,1152
organisms,249
organization,2959
organize,155
organized,465
organizing,169
organs,309
origin,2944
original,11928
originally,277
originate,13
orion,328
osmosis,147
others,565
otherwise,123
outcome,3827
outcroppings,1
outdated,1506
outdoor,6741
outer,3420
outlets,35
outline,1739
output,8437
outside,13493
oven,2325
overabundance,5
overall,8334
overcome,28
overcrowding,5
overfishing,1
overgrowth,18
overhead,2287
overhunting,0
overload,629
overlying,20
overnight,673
overpopulate,0
overpopulated,2
ovule,106
owls,26
owners,219
oxide,1701
oxides,21
oxygen,3774
ozone,1246
pacific,6616
package,15176
pail,305
pain,4819
paint,6350
pair,2770
pairs,166
palm,13701
palms,181
pan,4027
pandemic,208
pane,1269
panels,118
paper,17970
papers,992
parachutes,4
paragraph,438
parallel,3717
paramecium,71
parasites,57
parasitic,749
parasitism,15
parent,7368
parents,399
park,15308
parked,43
parking,2251
parks,126
part,5734281
partially,98
participated,2
particle,5398
particles,336
particular,3939
partly,81
parts,2188
party,12664
pass,5410
passage,3008
passed,83
passes,166
passing,451
past,3515
pat,180
path,8170
pathogenic,198
pathogens,49
paths,100
pathway,13443
patient,10835
patients,187
patrick,185
pattern,12960
patterns,189
pawing,0
paws,55
pay,3514
pea,3978
peach,1313
peaches,22
peanuts,49
pear,1531
pebbles,36
peerreviewed,0
pencil,2878
pencils,29
penguins,41
people,21036
pepper,2224
peppers,108
peptide,988
peptides,11
per,244
perceived,220
percent,2141
percentage,1175
percentages,2
perform,2612
performance,19624
performed,938
performing,1010
performs,536
period,12333
periodic,1861
periods,122
permian,31
peroxide,974
person,36477
personal,18099
perspiration,218
persuade,29
pest,1024
pesticide,1344
pesticides,25
pestresistant,0
pests,42
pet,5191
petal,772
peter,3479
petrified,35
petroleum,2454
pets,138
ph,797
pharmaceutical,2114
phase,6377
phases,19
phenomena,117
phenomenon,2526
phillip,56
phloem,51
phone,17737
phones,435
phonograph,182
phospholipid,275
phosphorous,97
phosphorus,553
photograph,3716
photographs,177
photography,5093
photosynthesis,175
photosynthesize,0
photosynthetic,108
phrases,52
phylum,119
physical,11951
physically,610
physician,2580
physicist,1655
phytoplankton,150
pick,3769
picture,25220
pictured,10
pie,3074
piece,11456
pieces,305
pierced,144
pigs,139
pile,1687
piles,66
pill,5238
pine,8301
pinhole,222
pioneer,1767
pipe,6151
pipeline,1661
pitcher,2317
pith,105
place,22107
placebo,2854
placed,1129
places,451
placing,45
plain,6227
plains,2481
plan,21294
plane,6059
planet,4660
planetary,2162
planets,156
plankton,380
planned,360
planning,2139
plans,267
plant,28544
planted,83
planting,348
plantlike,56
plants,1969
plasma,3724
plastic,14549
plastics,154
plate,11075
plateau,1045
plates,211
play,4345
player,23378
plays,613
plentiful,1597
plenty,111
plugged,16
pluto,279
pm,329
pneumatic,556
pockets,130
point,52071
pointed,582
pointing,114
points,607
poison,1969
poisonous,1443
polar,4143
pole,5193
poles,80
polished,1212
pollen,768
pollinate,12
pollinated,60
pollinating,3
pollination,92
pollinators,5
pollock,154
pollutants,17
polluted,355
pollution,896
polymerase,401
polysaccharide,233
pond,3068
ponds,71
pool,10045
pools,33
poor,8779
pop,4668
popcorn,498
popped,1
popular,67614
population,4399
populations,37
porcelain,2195
porous,905
portion,4481
position,16314
positions,252
positive,23889
positively,34
positivelycharged,0
possibility,294
possible,9073
post,15592
poster,4575
pot,5383
potassium,1058
potential,9954
pots,88
potted,111
pounded,13
pour,98
poured,35
pouring,74
pours,3
powder,5725
powdered,261
powdery,333
power,33103
powered,999
practical,15845
practice,4825
practices,528
prairie,4536
precaution,169
precious,5549
precipitates,2
precipitation,1129
precise,2618
precisely,18
predation,97
predator,704
predatorprey,0
predators,16
predict,154
predictable,4494
predicted,52
predicting,10
prediction,827
predictions,19
preexisting,25
preference,492
preferred,483
prepare,54
prepared,600
preparing,82
presence,4727
present,3933
presentation,5490
presented,87
presents,101
preserved,153
press,9687
pressed,314
pressure,27707
pressures,51
prettiest,4
pretty,19855
prevailing,756
prevalence,230
prevent,290
prevents,141
previous,11271
prey,972
preyed,1
price,20198
prickly,545
primarily,234
primary,30942
primitive,2136
principal,4157
principle,1155
prism,774
private,15782
probability,1188
probably,3109
probe,2097
problem,4557
problems,802
procedure,2155
procedures,231
process,85152
processes,358
processor,2811
produce,4608
produced,741
producer,2966
producers,116
produces,412
producing,433
product,38239
production,17571
productive,6601
productivity,1039
products,2906
professional,13756
program,10473
progress,1115
project,5268
prokaryote,112
prokaryotic,149
proof,3218
propane,1032
proper,4218
properly,164
properties,616
property,17786
prophase,11
proposed,660
proposes,17
protect,321
protected,780
protection,10025
protective,2903
protectors,11
protects,130
protein,8189
proteins,559
protist,44
protists,3
proton,966
protons,26
prototype,404
prove,847
proven,741
proves,203
provide,679
provided,203
provides,915
providing,275
proximity,784
pseudopodia,0
public,20394
publish,235
published,507
puddle,358
puffy,539
pull,2760
pulled,100
pulling,132
pulls,44
pumice,173
pumping,215
pumpkin,960
pumps,53
pupa,342
puppies,30
puppy,2262
purchase,4983
pure,20090
purification,699
purple,22549
purpose,3153
purposes,210
push,2803
pushed,47
pushes,27
pushing,34
put,445
puts,104
putting,183
puzzle,3199
q,427
quality,1092427
quantity,2351
quarried,19
quarry,218
question,4197
questions,725
quick,28945
quickgrow,0
quickly,186
quiet,5272
quietest,0
r,859
rabbit,3052
raccoon,1509
race,8655
radar,2318
radiant,1161
radiates,7
radiation,3798
radiator,1408
radio,13405
radioactive,1196
railroad,2315
rain,4911
rained,0
rainfall,1132
rainforest,220
raining,0
rains,110
rainstorms,0
rainwater,247
rainy,614
raise,1794
raising,115
raisins,32
ramp,1247
ran,147
ranches,3
random,8275
range,13279
ranges,79
ranked,914
rapid,5331
rapidly,163
rare,23934
rarely,209
rate,25865
rates,409
rather,1229
ratios,5
rats,112
rattlesnake,2793
ravi,1
raw,5918
rays,288
reach,2748
reached,94
reaches,86
reaching,164
react,61
reactant,147
reactants,1
reacted,4
reacting,26
reaction,5713
reactions,227
reactive,1360
read,6201
readily,61
reading,3752
reads,111
ready,3799
realize,81
realizes,2
really,2278
rear,7955
reason,2037
receded,5
receive,546
received,388
receives,183
receiving,383
recent,4276
recently,206
recessive,176
recharging,17
recipe,1000
reclassified,3
recognize,78
recognizing,13
recombination,144
recommended,301
record,18033
recorded,432
recording,5785
records,826
recover,126
recovered,60
recreational,1820
recrystallization,0
recrystallized,0
rectangular,1828
recycle,173
recycled,602
recycling,591
red,29733
reduce,227
reduced,216
reduces,105
reducing,188
reduction,5231
reef,2547
reefbuilding,1
reefs,121
reevaluate,0
referring,58
reflect,228
reflected,76
reflecting,129
reflective,1953
reflects,84
refract,0
refracted,19
refracting,45
refracts,0
refrigerant,498
refrigerate,3
refrigerator,1551
region,12621
regional,4574
regions,870
regulated,698
regulates,47
regulation,6904
reintroduced,2
reintroduction,15
rejected,42
rejection,1196
related,1706
relatedness,24
relating,31
relation,5721
relationship,3299
relationships,188
relative,4559
release,11855
released,185
releases,542
releasing,88
reliability,590
reliable,11630
relieve,77
remain,769
remained,355
remaining,306
remains,652
remember,1112
remixed,4
removal,930
remove,158
removed,118
removes,74
removing,121
renewable,1151
renewal,1572
repair,5660
repare,0
repeat,588
repeated,166
repeating,162
repeats,23
repel,12
repels,11
repetition,213
replace,95
replaced,60
replaces,35
replacing,29
replanting,2
replenished,3
replication,1390
report,3561
reporter,2044
reporting,1293
reports,587
represent,111
representation,4382
represented,103
representing,134
represents,109
reproduce,96
reproduces,19
reproduction,2061
reproductive,2013
reptile,963
reptiles,100
require,585
required,265
requirement,13998
requirements,448
requires,329
research,9302
researched,14
researcher,855
researchers,47
researches,2
reserves,60
residents,114
resist,76
resistance,5447
resistant,5566
resistor,840
resource,4344
resources,2300
respect,502
respiration,1036
respiratory,33379
respond,126
responding,22
response,11738
responses,97
responsible,5129
rest,3725
restaurants,182
restrict,101
result,17281
resulted,30
resulting,701
results,1155
retail,3710
retain,118
retired,692
retreating,2
return,8806
returned,109
returns,174
reusable,1077
reused,11
revealed,47
reverse,2603
review,16154
reviewed,87
revised,130
revising,10
revisions,19
revolution,837
revolve,14
revolves,13
revolving,159
ribbon,4216
ribosomes,0
ricardo,22
rice,5548
rich,23719
rid,42
ride,5772
rider,5104
riders,230
ridge,14884
riding,1511
rift,426
right,23520
rigid,5055
rigs,15
rim,2471
ring,12481
rings,383
ripening,18
rise,4142
rises,187
rising,580
risk,9411
risky,4228
river,18610
riverbanks,3
riverbed,69
rivers,275
rna,1639
road,24310
roads,333
roadside,2053
roasts,13
robert,905
roberta,1
robins,62
robots,45
rock,22963
rockforming,0
rocks,360
rocky,3497
rod,16327
rodents,66
role,1485
roles,112
roll,5521
rolled,68
roller,5533
rolling,1029
rolls,90
roof,16450
roofing,1037
room,29063
root,21117
roots,620
rope,2914
rossby,14
rotate,81
rotates,83
rotation,664
rotational,328
rotting,129
rough,6963
round,9351
routes,69
row,4497
rowers,7
rowing,215
rows,65
roy,71
rr,52
rub,139
rubbed,27
rubber,6680
rubbing,92
rubs,17
rule,15162
ruler,1721
run,11685
running,1688
runoff,188
runs,599
runway,850
rust,2482
rusting,64
rusts,15
rusty,2013
sacrificed,4
safe,26196
safely,49
safer,7787
safest,14
safety,10459
sag,51
sage,4092
sagebrush,582
sailboat,494
sailboats,10
sale,5202
salinity,134
saliva,11531
sally,75
salmon,3309
salt,5982
saltremoving,0
saltwater,934
salty,907
sam,1792
sample,11074
samples,283
sand,9559
sandbars,0
sandy,3069
sanitation,144
sank,5
sap,833
saprophytism,0
satellite,17454
satisfy,22
saturation,674
saturn,388
saved,110
saves,36
saw,3418
says,65
scale,10630
scales,236
scar,585
scared,29
scars,18
scatter,144
scattered,58
scatterplot,0
scavengers,26
scents,90
school,37662
schools,963
schoolyard,80
science,7384
scientific,4875
scientifically,60
scientist,6490
scientists,112
scissors,191
scorpio,696
scott,451
scraping,35
scratch,1290
scratches,6
screen,14522
screens,74
screws,31
sea,29067
seafloor,17
seal,8768
sealed,651
seals,74
sean,139
search,19582
seas,401
seashell,231
seashells,4
seashore,222
seaside,1223
season,4230
seasonal,3101
seasons,131
seawater,484
second,14863
secondary,6318
secondlevel,0
seconds,81
sections,245
security,18571
sediment,1368
sedimentary,245
sedimentation,235
sediments,2
see,6052
seed,7342
seedless,55
seedlings,13
seeds,681
seeing,386
seem,2774
seen,220
sees,72
segments,57
select,2247
selected,434
selection,7488
selective,1280
selenium,354
sell,966
semaphore,188
semiaquatic,56
semiarid,43
semiliquid,16
send,263
sending,92
sends,42
senses,56
sentence,1279
separate,5690
separated,142
separates,73
separating,84
separation,2013
september,503
sequence,6275
sequoia,171
series,17640
serve,493
service,52400
serving,836
set,17682
sets,355
setting,10479
settle,448
settles,16
settling,34
setup,3516
several,32199
severe,9739
severity,141
sex,31733
sexual,4315
sexually,163
shade,2644
shadetolerant,0
shadow,3572
shake,1485
shakes,10
shallow,2251
shallower,206
shallowrooted,0
shape,79335
shaped,327
shapes,171
share,6749
shared,662
sharp,5260
sharpened,12
shatter,11
shatters,0
shed,1349
shedding,301
sheep,5929
sheet,8022
sheets,164
shellfish,433
shells,110
shelter,2181
shelves,37
shield,2562
shielding,478
shifting,63
shine,264
shines,27
shingles,54
shining,170
shiny,1905
ship,11643
shipping,7232
ships,898
shirt,6542
shoe,9274
shop,14373
shopping,8195
shore,3378
shoreline,719
short,29229
shortage,126
shortened,31
shortens,8
shorter,6912
shortest,103
shortlived,57
shortterm,26
show,4087
showed,101
shower,5310
showing,298
shown,623
shows,668
shredding,34
shrubs,1063
shuttle,1643
si,301
sickle,406
side,34599
sides,338
sidewalk,1130
sierra,1558
sight,1052
sign,9256
signal,8487
signals,225
significance,196
significant,10508
significantly,12089
silence,836
silt,363
silver,30184
similar,29647
similarity,421
similarly,196
simple,56448
simpler,2215
since,106
single,18633
singlecelled,9
sink,2389
sinking,55
sirna,19
sister,5641
sisters,102
sit,217
site,46626
sites,1008
sitting,928
situation,7002
six,5695
size,120280
sized,428
sizes,343
skateboarding,101
skates,41
skeletal,14893
skills,745
skin,19876
sky,5842
sled,811
sledgehammer,55
sleek,2262
sleep,1838
sleeping,2155
slices,30
slide,4230
slides,50
sliding,411
slight,951
slippery,1570
sloths,12
slow,20384
slowed,2
slower,6230
slowest,13
slowing,19
slowly,102
slowmoving,13
slows,23
small,114778
smaller,37655
smallest,183
smell,393
smelling,298
smells,105
smog,62
smogfilled,0
smoke,3914
smoking,4286
smooth,16961
smoother,553
snack,1738
snake,20170
snakes,223
sneezing,62
snow,6689
snowcovered,7
snowfall,396
snowflakes,13
snowstorm,195
snuff,459
soak,369
soaked,30
soap,4082
soar,24
social,14836
society,3265
soda,2169
sodium,1915
soft,34016
softball,836
softbodied,20
softest,3
soil,5908
soils,76
solar,11827
solarpowered,0
sold,319
solid,16637
solidifies,1
solids,100
soluble,1598
solute,227
solution,19490
solutions,774
solve,111
solved,9
solvent,3026
solving,32
somatic,214
someone,17122
something,4127
sometimes,5113
somewhat,3151
son,3988
soon,303
sort,1714
sound,18955
soup,3034
source,21443
sources,393
south,39263
southeast,1050
southern,8440
southward,123
southwest,1182
soybeans,10
space,21784
spacecraft,850
spaces,227
span,1439
sparrows,12
special,13215
specialized,912
species,6342
specific,14184
specifically,83
specimen,1824
speed,14206
speeding,23
speedometer,190
speeds,64
spend,121
sperm,2906
spheres,23
spherical,2908
spider,5681
spiders,67
spill,1012
spills,18
spin,1430
spinal,28207
spines,113
spiraling,13
split,6085
splits,41
spoil,19
spores,141
sports,6176
sprayed,20
spraying,50
spread,4459
spreading,474
spreads,113
spring,11442
springtime,71
sprinklers,9
sprout,455
sq,49
square,27004
squeezing,17
squinting,2
squirrel,6259
squirrels,38
ss,329
st,1908
stability,729
stabilize,44
stabilizes,0
stable,14367
stack,2331
stage,8474
stages,146
stained,440
stand,7401
standardized,259
standing,1580
star,20836
starches,13
starling,1011
starlings,12
stars,478
start,9948
started,237
starting,1686
starts,133
state,808162
stated,93
statement,1645
statements,97
states,9142
static,4479
station,12150
stations,98
statistical,2626
statue,1874
stay,3912
staying,75
stays,126
steadily,21
steam,3524
steel,13508
steep,2366
steepness,5
steering,1029
steller,333
stem,3369
stems,622
step,9438
stepping,133
steps,833
sterile,3229
stick,4791
sticks,116
stiff,4876
still,5100
stilt,2112
stimulate,60
stimulates,85
stimuli,41
stimulus,568
stirred,0
stirring,22
stitching,133
stock,17243
stomach,15926
stone,29390
stop,5770
stopped,47
stops,92
stopwatch,194
storage,12566
store,16829
stored,214
stores,243
storing,203
storm,5079
stormy,1343
story,17747
stove,1775
stow,15
straight,5105
strand,1669
straw,3794
streak,1241
streaks,18
stream,6133
streams,155
street,24354
streets,174
strength,56199
strengthened,7
strengthens,26
stress,4060
stretched,115
strike,1747
strikes,52
strikeslip,3
striking,305
string,7591
stripped,22
stripping,126
strokes,59
strong,63045
stronger,14054
strongest,45
struck,52
structural,5081
structure,24380
structures,235
student,19051
students,933
studied,167
studies,1553
study,19168
studying,44
sturgeon,776
sturgeons,4
style,21355
subatomic,131
subdivide,39
subduct,0
subduction,144
subject,6174
subjected,15
submarines,10
submerged,90
substance,73049
substances,440
subsystems,0
subunits,1
successfully,83
succession,776
sudden,2360
sufficient,3771
sugar,7655
sugarcane,238
sugars,25
suggest,109
suggested,121
suggests,18
suited,11
sulfide,320
sulfur,922
summarizing,10
summer,5849
summers,15
sun,8735
sunflower,898
sunflowers,21
sunglass,1800
sunglasses,174
sunken,22
sunlight,1176
sunny,1240
sunrise,998
suns,19
sunset,1894
sunshine,1606
sunspots,9
suntan,41
supergrow,0
superposition,142
supplied,39
supplies,436
supply,9787
supplying,98
support,24861
supported,274
supports,213
suppose,57
sure,3503
surface,17914
surfacecracking,0
surfaces,180
surge,264
surgery,6319
surgical,1980
surrounding,179
surroundings,977
survey,2045
survival,2571
survive,207
survived,123
surviving,90
suspect,3290
suspension,2748
sustainability,4450
sweat,8403
sweater,2290
sweating,239
sweep,467
swim,581
swimmer,835
swimming,843
swims,14
switch,5785
symptoms,223
synthesis,1719
system,201621
systems,3016
table,16110
tables,167
tablets,48
tadpole,870
tadpoles,4
tail,8587
take,2437
taken,469
takes,1038
taking,601
talking,1085
tall,5461
tallest,40
talons,4
tame,564
tank,6871
tannin,316
tanya,0
tapeworm,302
tapeworms,13
taps,30
target,4747
task,1848
tasmanian,423
taste,12726
taxonomic,299
tea,8419
teacher,11179
team,7166
tears,139
teaspoons,1
technique,2247
techniques,336
technological,1440
technologies,562
technology,8111
tectonic,213
tectonics,9
tee,2808
teeth,457
telephone,6796
telescope,1513
telescopes,8
television,9057
televisions,6
tell,140
tells,72
telophase,2
temperature,68697
temperatures,273
temporary,2662
ten,5445
tend,7265
tends,1357
tension,2293
term,16879
terms,724
terrain,1757
terrarium,101
terrestrial,1014
tertiary,921
test,25232
testable,4
tested,79
testing,3176
tests,229
texture,781
th,1630
theaters,10
theories,81
theory,3129
therefore,1581
thermal,5176
thermometer,1139
thermometers,9
thick,8828
thicker,3276
thickness,348
thin,7626
thing,13532
things,2217
think,1508
thinking,1692
thinks,33
third,17800
thirst,77
thirsty,158
thomas,1006
thorns,78
thoroughly,40
though,117
thought,4017
thoughtful,867
thousands,32
threatened,123
three,15074
threequarters,2
threeweek,0
threw,18
throughout,437
throw,1763
throwing,184
thrown,96
throws,98
thrust,1120
thunder,1364
thunderstorms,13
thymine,51
tidal,773
tide,750
tides,38
tie,5229
tiger,7076
tile,4074
tilt,296
tilted,9
tilts,0
time,27327
timed,62
times,8775
tin,2471
tinted,153
tiny,3268
tipping,68
tips,453
tire,11081
tissue,51909
tissues,189
title,2207
toast,1984
toasted,67
toaster,872
tobacco,4307
today,8003
together,1203
told,94
tomato,3003
tongue,14014
tonya,3
took,606
tool,19525
tools,908
toothed,578
top,38658
topography,41
tops,8
topsoil,165
tori,22
tornado,601
